25.4	24.8	26	25.8	24.8	25.2	23.6	24.5	24.7	25
25.4	24.8	26	25.8	24.8	25.1	23.6	24.5	24.7	25
25.4	24.8	25.9	25.7	24.8	25.1	23.6	24.5	24.7	25
25.4	24.8	25.9	25.7	24.8	25.2	23.6	24.4	24.7	25
25.3	24.8	25.9	25.6	24.8	25.2	23.6	24.4	24.6	25
25.3	24.8	25.9	25.6	24.8	25.1	23.5	24.4	24.6	25
25.3	24.8	25.8	25.5	24.8	25.1	23.5	24.4	24.7	25
25.3	24.8	25.8	25.5	24.7	25.1	23.5	24.4	24.7	25
25.3	24.7	25.8	25.5	24.7	25.1	23.5	24.4	24.7	24.9
25.3	24.7	25.8	25.4	24.7	25.1	23.5	24.4	24.5	24.9
25.3	24.7	25.8	25.4	24.7	25.1	23.5	24.3	24.5	24.9
25.3	24.7	25.8	25.3	24.7	25.1	23.5	24.3	24.6	24.9
25.3	24.7	25.8	25.3	24.7	25.1	23.5	24.3	24.6	24.9
25.3	24.7	25.8	25.3	24.7	25.1	23.4	24.3	24.6	24.9
25.3	24.7	25.8	25.2	24.7	25.1	23.4	24.3	24.5	24.9
25.3	24.7	25.8	25.2	24.7	25.1	23.4	24.3	24.5	24.8
25.3	24.7	25.7	25.2	24.6	25	23.4	24.3	24.5	24.8
25.2	24.7	25.7	25.1	24.6	25	23.4	24.2	24.5	24.8
25.2	24.7	25.7	25.1	24.6	25.1	23.4	24.2	24.4	24.9
25.2	24.7	25.7	25.1	24.6	25.1	23.4	24.2	24.4	24.9
25.2	24.7	25.7	25	24.6	25	23.4	24.2	24.5	24.8
25.2	24.6	25.7	25	24.6	25	23.4	24.2	24.5	24.8
25.2	24.6	25.7	25	24.6	25	23.4	24.2	24.4	24.8
25.2	24.6	25.7	25	24.6	25	23.3	24.2	24.4	24.8
25.2	24.6	25.7	25	24.5	25	23.3	24.1	24.4	24.8
25.2	24.6	25.6	24.9	24.5	25	23.3	24.1	24.4	24.8
25.2	24.6	25.6	24.9	24.5	25	23.3	24.1	24.4	24.8
25.2	24.6	25.6	24.9	24.5	25	23.3	24.1	24.4	24.8
25.1	24.6	25.6	24.9	24.5	25	23.3	24.1	24.4	24.8
25.1	24.6	25.6	24.9	24.5	25	23.3	24.1	24.3	24.7
25.1	24.6	25.6	24.8	24.5	25	23.2	24.1	24.3	24.7
25.1	24.6	25.6	24.8	24.5	24.9	23.2	24.1	24.3	24.7
